"a_Name","actual","fit","resid","mad","mape","p"
"New York Methodist Hospital",663591999.999999,676989324.387678,13397324.3876787,10244475.8865427,0.0125558968862577,0.987444103113742
"New York Methodist Hospital",726678000.000001,728993214.906192,2315214.90619183,10244475.8865427,0.0125558968862577,0.987444103113742
"New York Methodist Hospital",807712000,785203346.193903,-22508653.8060969,10244475.8865427,0.0125558968862577,0.987444103113742
"New York Methodist Hospital",859477999.999999,845976331.69346,-13501668.3065392,10244475.8865427,0.0125558968862577,0.987444103113742
"New York Methodist Hospital",907778000.000001,911700360.664606,3922360.66460562,10244475.8865427,0.0125558968862577,0.987444103113742
"New York Methodist Hospital",966732000.000001,982798109.134679,16066109.1346779,10244475.8865427,0.0125558968862577,0.987444103113742
"Norman Regional Hospital Authority (OK)",281197000,281196999.999951,-4.89950180053711e-05,2268992.93346334,0.00661554102926515,0.993384458970735
"Norman Regional Hospital Authority (OK)",316736000,314370894.617231,-2365105.38276869,2268992.93346334,0.00661554102926515,0.993384458970735
"Norman Regional Hospital Authority (OK)",326883674,326047703.715517,-835970.284483194,2268992.93346334,0.00661554102926515,0.993384458970735
"Norman Regional Hospital Authority (OK)",333144848,338181217.735651,5036369.73565114,2268992.93346334,0.00661554102926515,0.993384458970735
"Norman Regional Hospital Authority (OK)",348067575,350790157.298481,2722582.29848027,2268992.93346334,0.00661554102926515,0.993384458970735
"Norman Regional Hospital Authority (OK)",368693310,363894044.188141,-4799265.81185901,2268992.93346334,0.00661554102926515,0.993384458970735
"Norman Regional Hospital Authority (OK)",377389579.999999,377513237.020951,123657.020952106,2268992.93346334,0.00661554102926515,0.993384458970735
"North Brevard County Hospital District (FL)",146433633,146433633.000106,0.000106126070022583,3402913.86787537,0.0249306915442518,0.975069308455748
"North Brevard County Hospital District (FL)",144711679,144279897.467697,-431781.532302678,3402913.86787537,0.0249306915442518,0.975069308455748
"North Brevard County Hospital District (FL)",141379265,142327102.475586,947837.475586116,3402913.86787537,0.0249306915442518,0.975069308455748
"North Brevard County Hospital District (FL)",146705334,140402125.893648,-6303208.10635206,3402913.86787537,0.0249306915442518,0.975069308455748
"North Brevard County Hospital District (FL)",127882559,138504552.685465,10621993.6854648,3402913.86787537,0.0249306915442518,0.975069308455748
"North Brevard County Hospital District (FL)",142149493,136633974.276872,-5515518.72312754,3402913.86787537,0.0249306915442518,0.975069308455748
"North Brevard County Hospital District (FL)",134790046,134789988.447812,-57.5521882474422,3402913.86787537,0.0249306915442518,0.975069308455748
"North Memorial Health Care (MN)",581501010.000001,581501009.999947,-5.37633895874023e-05,12919141.7431729,0.0174694398462106,0.982530560153789
"North Memorial Health Care (MN)",683707825.000001,664431304.524689,-19276520.4753116,12919141.7431729,0.0174694398462106,0.982530560153789
"North Memorial Health Care (MN)",682407780,703511627.273874,21103847.2738739,12919141.7431729,0.0174694398462106,0.982530560153789
"North Memorial Health Care (MN)",727428703.000001,745010348.922132,17581645.9221313,12919141.7431729,0.0174694398462106,0.982530560153789
"North Memorial Health Care (MN)",803758601.999999,789084223.146076,-14674378.8539228,12919141.7431729,0.0174694398462106,0.982530560153789
"North Memorial Health Care (MN)",847775522.000001,835900607.11537,-11874914.8846314,12919141.7431729,0.0174694398462106,0.982530560153789
"North Memorial Health Care (MN)",879715523.000001,885638207.792286,5922684.79228544,12919141.7431729,0.0174694398462106,0.982530560153789
"North Mississippi Health Services, Inc.",806331999.999999,806331999.999895,-0.000103235244750977,17665746.6405299,0.022940365559811,0.977059634440189
"North Mississippi Health Services, Inc.",720551000.000001,697383590.440068,-23167409.5599333,17665746.6405299,0.022940365559811,0.977059634440189
"North Mississippi Health Services, Inc.",703086000.000001,731328588.518163,28242588.5181619,17665746.6405299,0.022940365559811,0.977059634440189
"North Mississippi Health Services, Inc.",747074000.000001,767010931.591098,19936931.5910972,17665746.6405299,0.022940365559811,0.977059634440189
"North Mississippi Health Services, Inc.",825623000.000001,804523704.993552,-21099295.0064491,17665746.6405299,0.022940365559811,0.977059634440189
"North Mississippi Health Services, Inc.",862460000.000001,843965196.40641,-18494803.5935915,17665746.6405299,0.022940365559811,0.977059634440189
"North Mississippi Health Services, Inc.",872720000.000001,885439198.214374,12719198.214373,17665746.6405299,0.022940365559811,0.977059634440189
"NorthBay Healthcare System (CA)",265605000,265604999.999976,-2.45273113250732e-05,15008060.2964022,0.0378520100475098,0.96214798995249
"NorthBay Healthcare System (CA)",302855000,318329277.765722,15474277.7657219,15008060.2964022,0.0378520100475098,0.96214798995249
"NorthBay Healthcare System (CA)",355556000.000001,342979798.037552,-12576201.9624482,15008060.2964022,0.0378520100475098,0.96214798995249
"NorthBay Healthcare System (CA)",379547999.999999,369644198.782421,-9903801.21757871,15008060.2964022,0.0378520100475098,0.96214798995249
"NorthBay Healthcare System (CA)",389497000.000001,398495220.966542,8998220.96654153,15008060.2964022,0.0378520100475098,0.96214798995249
"NorthBay Healthcare System (CA)",460935000.000001,429721101.345448,-31213898.6545525,15008060.2964022,0.0378520100475098,0.96214798995249
"NorthBay Healthcare System (CA)",436637000,463527021.507949,26890021.5079483,15008060.2964022,0.0378520100475098,0.96214798995249
"NorthEast Georgia Health System",581421185,581421185.000064,6.40153884887695e-05,11817097.9818742,0.0159066341589819,0.984093365841018
"NorthEast Georgia Health System",615747569,596596881.363074,-19150687.6369264,11817097.9818742,0.0159066341589819,0.984093365841018
"NorthEast Georgia Health System",662923117.999999,679506851.559605,16583733.5596062,11817097.9818742,0.0159066341589819,0.984093365841018
"NorthEast Georgia Health System",751499285.999999,774587756.504073,23088470.5040745,11817097.9818742,0.0159066341589819,0.984093365841018
"NorthEast Georgia Health System",892190462.000001,883717969.666737,-8472492.33326352,11817097.9818742,0.0159066341589819,0.984093365841018
"NorthEast Georgia Health System",1024015733,1009079475.95186,-14936257.0481453,11817097.9818742,0.0159066341589819,0.984093365841018
"NorthEast Georgia Health System",1152721060,1153209104.79104,488044.791039705,11817097.9818742,0.0159066341589819,0.984093365841018
"Northern Arizona Healthcare Corporation",492913000.000001,492913000.000292,0.00029069185256958,6957369.01851388,0.0121963548655575,0.987803645134443
"Northern Arizona Healthcare Corporation",505282000,502982215.538944,-2299784.46105522,6957369.01851388,0.0121963548655575,0.987803645134443
"Northern Arizona Healthcare Corporation",517866000,521659609.57851,3793609.57851022,6957369.01851388,0.0121963548655575,0.987803645134443
"Northern Arizona Healthcare Corporation",533565000.000001,541066454.910281,7501454.91027987,6957369.01851388,0.0121963548655575,0.987803645134443
"Northern Arizona Healthcare Corporation",566903000,561232579.652853,-5670420.34714687,6957369.01851388,0.0121963548655575,0.987803645134443
"Northern Arizona Healthcare Corporation",598803000,582189084.295422,-16613915.704578,6957369.01851388,0.0121963548655575,0.987803645134443
"Northern Arizona Healthcare Corporation",591145999.999999,603968398.127735,12822398.1277362,6957369.01851388,0.0121963548655575,0.987803645134443
"NorthShore University HealthSystems (IL)",1579635000,1579635000.00074,0.000746250152587891,16198064.9688519,0.00884615908240252,0.991153840917598
"NorthShore University HealthSystems (IL)",1630425000,1647330848.39217,16905848.3921652,16198064.9688519,0.00884615908240252,0.991153840917598
"NorthShore University HealthSystems (IL)",1702933000,1712832741.51181,9899741.51181698,16198064.9688519,0.00884615908240252,0.991153840917598
"NorthShore University HealthSystems (IL)",1818244000,1781066742.60938,-37177257.390625,16198064.9688519,0.00884615908240252,0.991153840917598
"NorthShore University HealthSystems (IL)",1856331000,1852151906.09334,-4179093.90665507,16198064.9688519,0.00884615908240252,0.991153840917598
"NorthShore University HealthSystems (IL)",1941878000,1926212688.25491,-15665311.7450893,16198064.9688519,0.00884615908240252,0.991153840917598
"NorthShore University HealthSystems (IL)",1973820000,2003379201.83487,29559201.8348658,16198064.9688519,0.00884615908240252,0.991153840917598
"Northwell Health, Inc. Formerly North Shore-Long Island Jewish Health System (NY)",5927624000,5927624000.00193,0.0019378662109375,308035148.196606,0.0387343116352151,0.961265688364785
"Northwell Health, Inc. Formerly North Shore-Long Island Jewish Health System (NY)",6258823000,6323955279.58662,65132279.5866251,308035148.196606,0.0387343116352151,0.961265688364785
"Northwell Health, Inc. Formerly North Shore-Long Island Jewish Health System (NY)",6637292000,6718825251.35493,81533251.3549252,308035148.196606,0.0387343116352151,0.961265688364785
"Northwell Health, Inc. Formerly North Shore-Long Island Jewish Health System (NY)",6936746000.00001,7139511530.51847,202765530.518463,308035148.196606,0.0387343116352151,0.961265688364785
"Northwell Health, Inc. Formerly North Shore-Long Island Jewish Health System (NY)",7978339999.99999,7587774930.7791,-390565069.220889,308035148.196606,0.0387343116352151,0.961265688364785
"Northwell Health, Inc. Formerly North Shore-Long Island Jewish Health System (NY)",8787323000,8065501173.58743,-721821826.412572,308035148.196606,0.0387343116352151,0.961265688364785
"Northwell Health, Inc. Formerly North Shore-Long Island Jewish Health System (NY)",7880282000.00001,8574710080.28084,694428080.280828,308035148.196606,0.0387343116352151,0.961265688364785
"Northwest Community Hospital (IL)",458546274,458546274.000139,0.000138461589813232,6782132.08425745,0.01399311299839,0.98600688700161
"Northwest Community Hospital (IL)",465667306,454065921.806413,-11601384.1935874,6782132.08425745,0.01399311299839,0.98600688700161
"Northwest Community Hospital (IL)",457423157,468355384.979474,10932227.9794744,6782132.08425745,0.01399311299839,0.98600688700161
"Northwest Community Hospital (IL)",475324779.000001,483117805.675497,7793026.67549598,6782132.08425745,0.01399311299839,0.98600688700161
"Northwest Community Hospital (IL)",496756758.999999,498369573.132793,1612814.13279372,6782132.08425745,0.01399311299839,0.98600688700161
"Northwest Community Hospital (IL)",526531430.999999,514127669.002654,-12403761.9973457,6782132.08425745,0.01399311299839,0.98600688700161
"Northwest Community Hospital (IL)",527277979.999999,530409689.610966,3131709.6109665,6782132.08425745,0.01399311299839,0.98600688700161
"Northwestern Memorial Healthcare (IL)",1560400000,1560399999.99998,-2.21729278564453e-05,230816570.20305,0.0814134815494769,0.918586518450523
"Northwestern Memorial Healthcare (IL)",1582051000,1464484949.98914,-117566050.010856,230816570.20305,0.0814134815494769,0.918586518450523
"Northwestern Memorial Healthcare (IL)",1592321000,1871811615.66821,279490615.668214,230816570.20305,0.0814134815494769,0.918586518450523
"Northwestern Memorial Healthcare (IL)",2296846000,2399267257.09455,102421257.094552,230816570.20305,0.0814134815494769,0.918586518450523
"Northwestern Memorial Healthcare (IL)",3702986000,3084244440.61343,-618741559.386571,230816570.20305,0.0814134815494769,0.918586518450523
"Northwestern Memorial Healthcare (IL)",4081581000,3976373818.65699,-105207181.34301,230816570.20305,0.0814134815494769,0.918586518450523
"Northwestern Memorial Healthcare (IL)",4749433000,5141722327.91812,392289327.918122,230816570.20305,0.0814134815494769,0.918586518450523
"Norton Healthcare, Inc. (KY)",1517220366,1517220366.00023,0.000226259231567383,25383341.8641708,0.0142604551270197,0.98573954487298
"Norton Healthcare, Inc. (KY)",1631559448,1588342142.59784,-43217305.4021583,25383341.8641708,0.0142604551270197,0.98573954487298
"Norton Healthcare, Inc. (KY)",1643840013,1693632957.7141,49792944.7141013,25383341.8641708,0.0142604551270197,0.98573954487298
"Norton Healthcare, Inc. (KY)",1783985080,1806254677.59094,22269597.5909414,25383341.8641708,0.0142604551270197,0.98573954487298
"Norton Healthcare, Inc. (KY)",1956438283,1926741181.92841,-29697101.0715864,25383341.8641708,0.0142604551270197,0.98573954487298
"Norton Healthcare, Inc. (KY)",2040125527,2055666879.97098,15541352.970988,25383341.8641708,0.0142604551270197,0.98573954487298
"Norton Healthcare, Inc. (KY)",2210815000,2193649908.7008,-17165091.2991939,25383341.8641708,0.0142604551270197,0.98573954487298
"Novant Health (NC)",3129817000,3129817000.0002,0.000199794769287109,52018822.393944,0.0145694879447198,0.98543051205528
"Novant Health (NC)",3397455000,3287806288.16844,-109648711.831562,52018822.393944,0.0145694879447198,0.98543051205528
"Novant Health (NC)",3382526000,3466735140.53449,84209140.5344915,52018822.393944,0.0145694879447198,0.98543051205528
"Novant Health (NC)",3560826000,3655870123.2548,95044123.2547994,52018822.393944,0.0145694879447198,0.98543051205528
"Novant Health (NC)",3865285000,3855819049.10455,-9465950.89544964,52018822.393944,0.0145694879447198,0.98543051205528
"Novant Health (NC)",4104458000.00001,4067227403.20455,-37230596.7954578,52018822.393944,0.0145694879447198,0.98543051205528
"Novant Health (NC)",4319314000.00001,4290780766.55436,-28533233.4456482,52018822.393944,0.0145694879447198,0.98543051205528
"NYU Langone Hospitals (Formerly) NYU Hospital Center",1625839000,1625838999.99993,-7.51018524169922e-05,156122101.337919,0.0704567470983183,0.929543252901682
"NYU Langone Hospitals (Formerly) NYU Hospital Center",1830158000,1581476363.60491,-248681636.395093,156122101.337919,0.0704567470983183,0.929543252901682
"NYU Langone Hospitals (Formerly) NYU Hospital Center",1662617000,1863882493.13321,201265493.133208,156122101.337919,0.0704567470983183,0.929543252901682
"NYU Langone Hospitals (Formerly) NYU Hospital Center",2039503000,2199519668.57469,160016668.574684,156122101.337919,0.0704567470983183,0.929543252901682
"NYU Langone Hospitals (Formerly) NYU Hospital Center",2453875000,2598932266.25261,145057266.252609,156122101.337919,0.0704567470983183,0.929543252901682
"NYU Langone Hospitals (Formerly) NYU Hospital Center",3322215000,3074851803.44199,-247363196.558011,156122101.337919,0.0704567470983183,0.929543252901682
"NYU Langone Hospitals (Formerly) NYU Hospital Center",3733141000,3642670551.54825,-90470448.4517503,156122101.337919,0.0704567470983183,0.929543252901682
"NYU Winthrop Hospital (formerly) Winthrop-University Hospital Association (NY)",732112378.999999,732112378.999648,-0.000351190567016602,86186203.9022027,0.0763777371189982,0.923622262881002
"NYU Winthrop Hospital (formerly) Winthrop-University Hospital Association (NY)",996652648.999998,1067563181.77255,70910532.7725489,86186203.9022027,0.0763777371189982,0.923622262881002
"NYU Winthrop Hospital (formerly) Winthrop-University Hospital Association (NY)",1073243657,1088118986.41948,14875329.4194776,86186203.9022027,0.0763777371189982,0.923622262881002
"NYU Winthrop Hospital (formerly) Winthrop-University Hospital Association (NY)",1136029705,1109089996.11486,-26939708.885138,86186203.9022027,0.0763777371189982,0.923622262881002
"NYU Winthrop Hospital (formerly) Winthrop-University Hospital Association (NY)",1230424272,1130484972.01595,-99939299.9840479,86186203.9022027,0.0763777371189982,0.923622262881002
"NYU Winthrop Hospital (formerly) Winthrop-University Hospital Association (NY)",1347111604,1152312867.84362,-194798736.156376,86186203.9022027,0.0763777371189982,0.923622262881002
"NYU Winthrop Hospital (formerly) Winthrop-University Hospital Association (NY)",978743014,1174582834.09748,195839820.097479,86186203.9022027,0.0763777371189982,0.923622262881002
"Ochsner Clinic Foundation (LA)",1447079000,1447079000.00031,0.00030827522277832,31451042.8682717,0.0158833079038152,0.984116692096185
"Ochsner Clinic Foundation (LA)",1483926000,1517260012.85273,33334012.8527269,31451042.8682717,0.0158833079038152,0.984116692096185
"Ochsner Clinic Foundation (LA)",1654959000,1657254684.24897,2295684.24897313,31451042.8682717,0.0158833079038152,0.984116692096185
"Ochsner Clinic Foundation (LA)",1846790000,1810833481.51911,-35956518.4808912,31451042.8682717,0.0158833079038152,0.984116692096185
"Ochsner Clinic Foundation (LA)",2021270000,1979376737.79525,-41893262.2047496,31451042.8682717,0.0158833079038152,0.984116692096185
"Ochsner Clinic Foundation (LA)",2197029000,2164411160.45789,-32617839.5421143,31451042.8682717,0.0158833079038152,0.984116692096185
"Ochsner Clinic Foundation (LA)",2293566000,2367625982.74814,74059982.7481384,31451042.8682717,0.0158833079038152,0.984116692096185
"Ohio State University Medical Center",1658240000,1658240000.00042,0.000418424606323242,18103372.4953758,0.00839984369389459,0.991600156306105
"Ohio State University Medical Center",1854720000,1827490096.87454,-27229903.1254606,18103372.4953758,0.00839984369389459,0.991600156306105
"Ohio State University Medical Center",1966892000,1966333592.59256,-558407.407438755,18103372.4953758,0.00839984369389459,0.991600156306105
"Ohio State University Medical Center",2067963000,2116257758.99781,48294758.997812,18103372.4953758,0.00839984369389459,0.991600156306105
"Ohio State University Medical Center",2264139000,2278187692.02783,14048692.0278316,18103372.4953758,0.00839984369389459,0.991600156306105
"Ohio State University Medical Center",2471249000,2453129010.6229,-18119989.3770957,18103372.4953758,0.00839984369389459,0.991600156306105
"Ohio State University Medical Center",2660647000,2642175143.46842,-18471856.5315733,18103372.4953758,0.00839984369389459,0.991600156306105
"OhioHealth",2157149000,2157149000.00066,0.000658988952636719,65518543.7195661,0.0220344383433582,0.977965561656642
"OhioHealth",2295313000,2255498080.69748,-39814919.3025184,65518543.7195661,0.0220344383433582,0.977965561656642
"OhioHealth",2436614000,2494947727.47951,58333727.4795051,65518543.7195661,0.0220344383433582,0.977965561656642
"OhioHealth",2678034000,2761122834.72687,83088834.7268686,65518543.7195661,0.0220344383433582,0.977965561656642
"OhioHealth",3180053000,3057146518.88479,-122906481.115215,65518543.7195661,0.0220344383433582,0.977965561656642
"OhioHealth",3456251000,3386522730.19156,-69728269.8084478,65518543.7195661,0.0220344383433582,0.977965561656642
"OhioHealth",3668427000,3753184573.60375,84757573.6037483,65518543.7195661,0.0220344383433582,0.977965561656642
"Olmsted Medical Center (MN)",150606679,150606679.000002,2.14576721191406e-06,2835478.77998759,0.015570792261275,0.984429207738725
"Olmsted Medical Center (MN)",160639281,163365269.827996,2725988.82799613,2835478.77998759,0.015570792261275,0.984429207738725
"Olmsted Medical Center (MN)",173928976,169713229.508023,-4215746.49197683,2835478.77998759,0.015570792261275,0.984429207738725
"Olmsted Medical Center (MN)",173897750,176321403.644234,2423653.64423391,2835478.77998759,0.015570792261275,0.984429207738725
"Olmsted Medical Center (MN)",182948806,183200988.08174,252182.081740409,2835478.77998759,0.015570792261275,0.984429207738725
"Olmsted Medical Center (MN)",196181846,190363682.225428,-5818163.77457213,2835478.77998759,0.015570792261275,0.984429207738725
"Olmsted Medical Center (MN)",193409096,197821712.639392,4412616.63939154,2835478.77998759,0.015570792261275,0.984429207738725
"Orange Regional Medical Center (NY)",323655000,323654999.999977,-2.30073928833008e-05,5016726.90384276,0.0135251342152764,0.986474865784724
"Orange Regional Medical Center (NY)",344082000,334206144.696786,-9875855.30321449,5016726.90384276,0.0135251342152764,0.986474865784724
"Orange Regional Medical Center (NY)",346883000,357353848.623006,10470848.6230066,5016726.90384276,0.0135251342152764,0.986474865784724
"Orange Regional Medical Center (NY)",376248999.999999,382192122.966508,5943122.96650875,5016726.90384276,0.0135251342152764,0.986474865784724
"Orange Regional Medical Center (NY)",410018000.000001,408850538.217591,-1167461.78240979,5016726.90384276,0.0135251342152764,0.986474865784724
"Orange Regional Medical Center (NY)",444262000.000001,437469045.979584,-6792954.02041698,5016726.90384276,0.0135251342152764,0.986474865784724
"Orange Regional Medical Center (NY)",467332000,468198845.63132,866845.631319761,5016726.90384276,0.0135251342152764,0.986474865784724
"Orlando Health (FL)",1587419000,1587418999.99972,-0.000282049179077148,14176822.8564239,0.00693149621623753,0.993068503783762
"Orlando Health (FL)",1743702000,1727659985.41731,-16042014.5826869,14176822.8564239,0.00693149621623753,0.993068503783762
"Orlando Health (FL)",1837235000,1864336048.82841,27101048.8284092,14176822.8564239,0.00693149621623753,0.993068503783762
"Orlando Health (FL)",2010881000,2012372995.51893,1491995.51892781,14176822.8564239,0.00693149621623753,0.993068503783762
"Orlando Health (FL)",2198789000,2172758958.02511,-26030041.9748936,14176822.8564239,0.00693149621623753,0.993068503783762
"Orlando Health (FL)",2326032000,2346571692.96468,20539692.9646749,14176822.8564239,0.00693149621623753,0.993068503783762
"Orlando Health (FL)",2543020000,2534987033.8749,-8032966.12509298,14176822.8564239,0.00693149621623753,0.993068503783762
"OSF Healthcare System (IL)",1695545000,1695544999.99961,-0.000391483306884766,20420711.7142761,0.00962657137225126,0.990373428627749
"OSF Healthcare System (IL)",1811518000,1797747448.44094,-13770551.5590603,20420711.7142761,0.00962657137225126,0.990373428627749
"OSF Healthcare System (IL)",1910851000,1917193413.92122,6342413.92121863,20420711.7142761,0.00962657137225126,0.990373428627749
"OSF Healthcare System (IL)",1998011000,2044972677.90356,46961677.9035585,20420711.7142761,0.00962657137225126,0.990373428627749
"OSF Healthcare System (IL)",2223535000,2181693211.12101,-41841788.8789873,20420711.7142761,0.00962657137225126,0.990373428627749
"OSF Healthcare System (IL)",2344550000,2328009212.48391,-16540787.5160861,20420711.7142761,0.00962657137225126,0.990373428627749
"OSF Healthcare System (IL)",2467137000,2484624762.22063,17487762.2206302,20420711.7142761,0.00962657137225126,0.990373428627749
"Overlake Hospital (WA)",386448000,386447999.999839,-0.000160634517669678,9013414.84614713,0.0199136418403417,0.980086358159658
"Overlake Hospital (WA)",403077000,396873607.210586,-6203392.78941441,9013414.84614713,0.0199136418403417,0.980086358159658
"Overlake Hospital (WA)",412754000,416539615.151839,3785615.1518389,9013414.84614713,0.0199136418403417,0.980086358159658
"Overlake Hospital (WA)",419757000,437231770.466685,17474770.4666852,9013414.84614713,0.0199136418403417,0.980086358159658
"Overlake Hospital (WA)",471759000.000001,459006191.674913,-12752808.3250881,9013414.84614713,0.0199136418403417,0.980086358159658
"Overlake Hospital (WA)",494961000,481922201.837597,-13038798.1624029,9013414.84614713,0.0199136418403417,0.980086358159658
"Overlake Hospital (WA)",496204000,506042519.027439,9838519.02743965,9013414.84614713,0.0199136418403417,0.980086358159658
"Owensboro Health (KY)",398343000,398343000.000074,7.36117362976074e-05,13806799.7897164,0.0298947602045982,0.970105239795402
"Owensboro Health (KY)",407080999.999999,385355872.10752,-21725127.8924792,13806799.7897164,0.0298947602045982,0.970105239795402
"Owensboro Health (KY)",409469999.999999,419731831.306089,10261831.3060898,13806799.7897164,0.0298947602045982,0.970105239795402
"Owensboro Health (KY)",432109000,457343202.038404,25234202.0384034,13806799.7897164,0.0298947602045982,0.970105239795402
"Owensboro Health (KY)",487111000.000001,498509731.10047,11398731.1004694,13806799.7897164,0.0298947602045982,0.970105239795402
"Owensboro Health (KY)",567776000.000001,543584217.758711,-24191782.24129,13806799.7897164,0.0298947602045982,0.970105239795402
"Owensboro Health (KY)",596792000,592956076.050791,-3835923.94920933,13806799.7897164,0.0298947602045982,0.970105239795402
"Palmetto Health (SC)",978584000.000001,978584000.00006,5.91278076171875e-05,51009959.2322177,0.0426202130136266,0.957379786986373
"Palmetto Health (SC)",990577000.000001,928040333.425108,-62536666.574893,51009959.2322177,0.0426202130136266,0.957379786986373
"Palmetto Health (SC)",1017392000,1027499920.39116,10107920.3911633,51009959.2322177,0.0426202130136266,0.957379786986373
"Palmetto Health (SC)",1062979000,1138189948.31691,75210948.3169109,51009959.2322177,0.0426202130136266,0.957379786986373
"Palmetto Health (SC)",1175669000,1261440508.53809,85771508.5380957,51009959.2322177,0.0426202130136266,0.957379786986373
"Palmetto Health (SC)",1489891000,1398746327.85609,-91144672.1439066,51009959.2322177,0.0426202130136266,0.957379786986373
"Palmetto Health (SC)",1584086000,1551788001.3395,-32297998.6604953,51009959.2322177,0.0426202130136266,0.957379786986373
"Palomar Health (CA)",442142000.000001,442142000.000045,4.39882278442383e-05,8936677.61234665,0.0153165582934201,0.98468344170658
"Palomar Health (CA)",484922000,499762385.164138,14840385.1641383,8936677.61234665,0.0153165582934201,0.98468344170658
"Palomar Health (CA)",545689000,535525603.192928,-10163396.8070722,8936677.61234665,0.0153165582934201,0.98468344170658
"Palomar Health (CA)",583616000.000001,573984930.448003,-9631069.5519979,8936677.61234665,0.0153165582934201,0.98468344170658
"Palomar Health (CA)",619636000,615353503.110932,-4282496.88906825,8936677.61234665,0.0153165582934201,0.98468344170658
"Palomar Health (CA)",667244000,659862059.587148,-7381940.41285276,8936677.61234665,0.0153165582934201,0.98468344170658
"Palomar Health (CA)",691503000.000001,707760454.461254,16257454.4612532,8936677.61234665,0.0153165582934201,0.98468344170658
"Parkland Health & Hospitals (Dallas County Hospital District) (TX)",468068000,468068000.00005,4.9889087677002e-05,12669537.322361,0.0213158694988155,0.978684130501185
"Parkland Health & Hospitals (Dallas County Hospital District) (TX)",487038999.999999,466863988.895936,-20175011.1040629,12669537.322361,0.0213158694988155,0.978684130501185
"Parkland Health & Hospitals (Dallas County Hospital District) (TX)",520019000,526331941.434599,6312941.43459898,12669537.322361,0.0213158694988155,0.978684130501185
"Parkland Health & Hospitals (Dallas County Hospital District) (TX)",561342999.999999,593802222.740068,32459222.7400682,12669537.322361,0.0213158694988155,0.978684130501185
"Parkland Health & Hospitals (Dallas County Hospital District) (TX)",666488999.999999,670406985.907709,3917985.90770972,12669537.322361,0.0213158694988155,0.978684130501185
"Parkland Health & Hospitals (Dallas County Hospital District) (TX)",772813000.000001,757446133.815281,-15366866.1847198,12669537.322361,0.0213158694988155,0.978684130501185
"Parkland Health & Hospitals (Dallas County Hospital District) (TX)",866868000.000001,856413266.114684,-10454733.8853176,12669537.322361,0.0213158694988155,0.978684130501185
"Parkview Health (IN)",870289000.000001,870289000.000115,0.00011444091796875,18084215.700155,0.0148252943763565,0.985174705623644
"Parkview Health (IN)",1041409000,1035256244.65492,-6152755.3450855,18084215.700155,0.0148252943763565,0.985174705623644
"Parkview Health (IN)",1084167000,1124065473.6236,39898473.6235955,18084215.700155,0.0148252943763565,0.985174705623644
"Parkview Health (IN)",1267858000,1220891522.90041,-46966477.0995893,18084215.700155,0.0148252943763565,0.985174705623644
"Parkview Health (IN)",1337535000,1326492596.4835,-11042403.5164988,18084215.700155,0.0148252943763565,0.985174705623644
"Parkview Health (IN)",1420568000,1441701760.9555,21133760.9554996,18084215.700155,0.0148252943763565,0.985174705623644
"Parkview Health (IN)",1566039000,1567434639.3607,1395639.3607018,18084215.700155,0.0148252943763565,0.985174705623644
"Parkview Health System, Inc. (CO)",254876406,254876405.999953,-4.70876693725586e-05,6273115.60979521,0.0199326632943844,0.980067336705616
"Parkview Health System, Inc. (CO)",270192131,266649328.049221,-3542802.95077837,6273115.60979521,0.0199326632943844,0.980067336705616
"Parkview Health System, Inc. (CO)",293296762,285680749.834997,-7616012.16500366,6273115.60979521,0.0199326632943844,0.980067336705616
"Parkview Health System, Inc. (CO)",294272353,306145478.865742,11873125.865742,6273115.60979521,0.0199326632943844,0.980067336705616
"Parkview Health System, Inc. (CO)",318499049,328156862.634597,9657813.6345973,6273115.60979521,0.0199326632943844,0.980067336705616
"Parkview Health System, Inc. (CO)",354832817,351837623.635458,-2995193.36454248,6273115.60979521,0.0199326632943844,0.980067336705616
"Parkview Health System, Inc. (CO)",385547529,377320667.712145,-8226861.28785563,6273115.60979521,0.0199326632943844,0.980067336705616
"Partners Healthcare System, Inc. (MA)",6342272999.99999,6342273000.00224,0.00225353240966797,151367768.95605,0.0203489988092824,0.979651001190718
"Partners Healthcare System, Inc. (MA)",6828188999.99999,6604658026.67205,-223530973.327938,151367768.95605,0.0203489988092824,0.979651001190718
"Partners Healthcare System, Inc. (MA)",6769743000,6873415127.74387,103672127.743869,151367768.95605,0.0203489988092824,0.979651001190718
"Partners Healthcare System, Inc. (MA)",7042557999.99999,7153611809.63766,111053809.637667,151367768.95605,0.0203489988092824,0.979651001190718
"Partners Healthcare System, Inc. (MA)",7317918000,7445755567.84824,127837567.848235,151367768.95605,0.0203489988092824,0.979651001190718
"Partners Healthcare System, Inc. (MA)",7571548000,7750377293.0724,178829293.072407,151367768.95605,0.0203489988092824,0.979651001190718
"Partners Healthcare System, Inc. (MA)",8382683000.00001,8068032388.94003,-314650611.05998,151367768.95605,0.0203489988092824,0.979651001190718
"PeaceHealth (WA)",1682607000,1682606999.99855,-0.00145268440246582,42035237.5489758,0.019328638047749,0.980671361952251
"PeaceHealth (WA)",1969766000,1940149539.77477,-29616460.2252312,42035237.5489758,0.019328638047749,0.980671361952251
"PeaceHealth (WA)",1984343000,2026466560.19201,42123560.1920116,42035237.5489758,0.019328638047749,0.980671361952251
